game_pk,f5_away_runs,f5_home_runs,f5_outcome
747030,1,3,HOME
745052,10,4,AWAY
745050,2,9,HOME
745047,1,2,HOME
746993,0,1,HOME
746986,2,0,AWAY
746591,3,2,AWAY
746586,3,0,AWAY
746585,0,2,HOME
745038,1,3,HOME
745036,1,0,AWAY
746421,0,2,HOME
746420,1,3,HOME
747092,1,4,HOME
747089,3,1,AWAY
747087,3,3,TIE
747088,6,0,AWAY
746523,2,5,HOME
746520,6,5,AWAY
746517,3,2,AWAY
745300,0,0,TIE
745302,3,2,AWAY
745301,7,1,AWAY
745298,0,2,HOME
747084,0,2,HOME
747082,1,2,HOME
745865,9,3,AWAY
745531,3,0,AWAY
745533,4,1,AWAY
745532,0,1,HOME
745536,2,0,AWAY
747079,0,2,HOME
747075,2,4,HOME
747073,1,1,TIE
747074,1,3,HOME
747076,6,1,AWAY
747072,0,1,HOME
747090,1,0,AWAY
747069,2,5,HOME
747070,1,4,HOME
747071,1,2,HOME
747067,3,0,AWAY
746659,5,2,AWAY
746662,1,0,AWAY
746165,1,5,HOME
746167,0,5,HOME
746168,0,2,HOME
746166,2,0,AWAY
745437,4,1,AWAY
745439,1,2,HOME
745440,1,3,HOME
745195,0,3,HOME
745196,2,2,TIE
747215,1,1,TIE
745674,1,2,HOME
745191,3,0,AWAY
746477,0,1,HOME
746481,5,7,HOME
746478,1,3,HOME
745187,0,3,HOME
745183,3,5,HOME
745185,1,1,TIE
746231,0,4,HOME
745173,3,1,AWAY
745172,0,4,HOME
746708,1,3,HOME
745575,1,4,HOME
745174,3,0,AWAY
745169,5,4,AWAY
745166,1,0,AWAY
745170,0,0,TIE
745171,1,4,HOME
745168,3,3,TIE
746865,1,2,HOME
745163,4,5,HOME
745161,0,1,HOME
745159,8,1,AWAY
745154,0,1,HOME
745482,6,4,AWAY
745487,1,2,HOME
745484,1,1,TIE
745155,3,3,TIE
745156,5,4,AWAY
745152,2,11,HOME
745151,4,2,AWAY
745473,1,1,TIE
745475,1,0,AWAY
745472,0,5,HOME
745147,3,2,AWAY
745148,0,8,HOME
746845,1,5,HOME
745141,2,4,HOME
745142,1,5,HOME
745143,2,4,HOME
746275,3,5,HOME
746269,2,1,AWAY
746673,0,2,HOME
746677,0,7,HOME
745144,2,4,HOME
745868,0,5,HOME
745863,1,1,TIE
745133,7,2,AWAY
745135,1,2,HOME
745700,2,4,HOME
745699,4,1,AWAY
745701,7,5,AWAY
745131,1,0,AWAY
745125,0,0,TIE
745128,9,2,AWAY
745126,3,0,AWAY
745127,1,1,TIE
745129,0,1,HOME
744882,2,3,HOME
744884,1,1,TIE
744883,1,2,HOME
745130,0,1,HOME
745122,1,2,HOME
745121,2,4,HOME
745120,1,1,TIE
745123,3,1,AWAY
745124,1,2,HOME
745118,0,0,TIE
746504,2,3,HOME
746501,4,1,AWAY
745280,6,3,AWAY
746658,8,1,AWAY
746640,4,2,AWAY
746801,0,3,HOME
746797,1,2,HOME
745015,0,2,HOME
746641,1,0,AWAY
746636,1,2,HOME
746552,7,4,AWAY
746632,5,2,AWAY
746057,8,0,AWAY
746054,1,2,HOME
746702,3,1,AWAY
746701,2,1,AWAY
747019,2,2,TIE
746288,1,0,AWAY
746453,3,4,HOME
745116,1,1,TIE
745114,0,0,TIE
746574,3,0,AWAY
745889,2,2,TIE
746283,1,2,HOME
744992,0,3,HOME
745067,2,2,TIE
745721,0,5,HOME
745720,6,0,AWAY
745063,1,0,AWAY
746829,1,0,AWAY
745109,3,0,AWAY
745759,1,5,HOME
745107,5,0,AWAY
745102,1,0,AWAY
746808,0,2,HOME
746805,1,2,HOME
745095,0,4,HOME
745097,2,1,AWAY
745083,4,2,AWAY
745080,4,2,AWAY
745075,2,0,AWAY
745483,4,2,AWAY
745486,2,4,HOME
745078,1,1,TIE
744995,0,2,HOME
745069,2,1,AWAY
745717,1,5,HOME
744907,3,0,AWAY
746770,6,1,AWAY
745222,1,0,AWAY
745221,3,1,AWAY
745223,3,2,AWAY
745226,3,0,AWAY
746435,1,11,HOME
746436,1,0,AWAY
746437,1,0,AWAY
745462,2,3,HOME
745463,2,3,HOME
746109,0,0,TIE
746107,3,2,AWAY
746110,1,8,HOME
745217,3,1,AWAY
745218,3,2,AWAY
745212,2,2,TIE
745215,1,5,HOME
745213,0,0,TIE
745619,3,4,HOME
745615,2,2,TIE
745214,0,3,HOME
745208,1,4,HOME
745207,3,0,AWAY
745209,4,4,TIE
745206,0,3,HOME
745205,7,1,AWAY
745199,1,0,AWAY
745204,2,3,HOME
744960,4,2,AWAY
744958,2,2,TIE
744955,2,0,AWAY
746331,0,1,HOME
746072,0,2,HOME
745421,0,1,HOME
745422,1,0,AWAY
745419,0,4,HOME
745420,5,1,AWAY
745418,1,0,AWAY
746712,5,1,AWAY
746714,4,2,AWAY
745415,7,0,AWAY
745411,4,0,AWAY
745413,0,0,TIE
745414,6,1,AWAY
746303,0,0,TIE
746301,1,1,TIE
745408,3,3,TIE
745407,9,3,AWAY
745563,0,1,HOME
745561,1,1,TIE
744999,0,6,HOME
744998,3,4,HOME
744996,1,0,AWAY
745398,2,5,HOME
745395,2,1,AWAY
745391,1,1,TIE
745393,5,0,AWAY
745394,2,0,AWAY
746618,0,1,HOME
746613,3,0,AWAY
746610,2,0,AWAY
747006,4,0,AWAY
747008,3,6,HOME
745387,1,2,HOME
745384,1,3,HOME
745469,5,4,AWAY
746026,3,7,HOME
745383,0,0,TIE
745381,0,8,HOME
746518,3,6,HOME
746516,1,1,TIE
745374,3,1,AWAY
745375,10,1,AWAY
745371,0,4,HOME
745372,4,3,AWAY
745284,2,0,AWAY
746095,3,3,TIE
746088,1,0,AWAY
745937,3,0,AWAY
745598,1,2,HOME
746726,2,7,HOME
745025,1,1,TIE
745423,2,2,TIE
746717,2,2,TIE
747204,2,3,HOME
746142,0,3,HOME
746713,5,9,HOME
746877,2,3,HOME
746544,4,5,HOME
746695,4,1,AWAY
745730,5,0,AWAY
746691,1,0,AWAY
746274,2,3,HOME
746842,2,6,HOME
746601,1,1,TIE
745342,5,0,AWAY
746549,4,7,HOME
744925,0,5,HOME
744926,2,7,HOME
746627,6,1,AWAY
746624,1,7,HOME
746452,1,6,HOME
746612,4,1,AWAY
746609,3,0,AWAY
745553,0,7,HOME
746444,4,0,AWAY
746605,1,4,HOME
746608,3,2,AWAY
746604,4,2,AWAY
745704,0,7,HOME
746597,4,3,AWAY
746594,2,1,AWAY
746593,6,8,HOME
746590,1,0,AWAY
746264,2,0,AWAY
746262,1,4,HOME
746099,2,7,HOME
746588,3,1,AWAY
745444,1,2,HOME
746175,10,8,AWAY
746162,3,7,HOME
746164,1,3,HOME
745431,4,0,AWAY
745434,2,2,TIE
746565,1,1,TIE
746567,4,0,AWAY
746564,6,4,AWAY
745424,7,1,AWAY
745425,5,0,AWAY
745427,4,1,AWAY
745426,0,5,HOME
745417,5,0,AWAY
745454,1,3,HOME
745450,0,3,HOME
744801,1,3,HOME
746015,6,7,HOME
745851,4,1,AWAY
744880,2,0,AWAY
746467,0,7,HOME
746468,4,1,AWAY
745009,1,1,TIE
746457,0,9,HOME
745888,7,1,AWAY
745890,3,9,HOME
746455,0,0,TIE
746451,6,3,AWAY
745304,1,3,HOME
745303,5,2,AWAY
745503,4,2,AWAY
745500,1,5,HOME
744928,1,0,AWAY
744929,3,4,HOME
747171,4,6,HOME
747173,0,2,HOME
745474,1,1,TIE
745468,0,4,HOME
745464,8,0,AWAY
744976,3,4,HOME
744973,0,0,TIE
745460,5,4,AWAY
746821,1,0,AWAY
746818,4,6,HOME
746815,2,1,AWAY
745520,2,6,HOME
745517,1,2,HOME
746491,0,5,HOME
746490,2,1,AWAY
746492,3,0,AWAY
746488,1,0,AWAY
746486,2,1,AWAY
746487,1,1,TIE
746485,7,7,TIE
745922,3,2,AWAY
745921,0,4,HOME
745920,4,0,AWAY
746482,1,0,AWAY
746484,3,1,AWAY
745756,0,0,TIE
745751,0,2,HOME
746639,1,1,TIE
746471,3,3,TIE
746473,0,0,TIE
746472,2,0,AWAY
747202,0,0,TIE
746307,1,2,HOME
746304,0,4,HOME
746474,1,0,AWAY
746470,0,2,HOME
746469,3,8,HOME
745007,0,4,HOME
746450,2,3,HOME
746447,5,4,AWAY
744910,1,0,AWAY
744909,4,4,TIE
746611,1,1,TIE
746448,6,2,AWAY
746446,2,1,AWAY
746445,2,0,AWAY
746443,3,2,AWAY
746440,0,0,TIE
746439,0,2,HOME
745308,2,0,AWAY
746434,0,4,HOME
745349,1,3,HOME
745344,1,4,HOME
745502,1,5,HOME
745338,4,5,HOME
745331,3,1,AWAY
745332,4,3,AWAY
745001,3,1,AWAY
745003,2,7,HOME
745165,0,4,HOME
745316,0,1,HOME
745318,3,3,TIE
745313,5,2,AWAY
745312,0,4,HOME
746531,3,0,AWAY
746527,2,4,HOME
746528,3,2,AWAY
746124,1,1,TIE
746118,1,4,HOME
745315,1,6,HOME
745307,0,1,HOME
745305,1,3,HOME
746681,0,6,HOME
746680,2,2,TIE
745299,0,0,TIE
745296,2,1,AWAY
745292,4,5,HOME
745293,7,1,AWAY
745290,3,0,AWAY
745289,2,2,TIE
746985,2,3,HOME
746256,1,0,AWAY
746253,2,0,AWAY
747150,5,2,AWAY
747149,10,0,AWAY
747144,1,5,HOME
745281,2,4,HOME
747024,2,2,TIE
745732,4,1,AWAY
747020,1,8,HOME
747018,2,5,HOME
745691,0,1,HOME
744796,4,4,TIE
745282,3,0,AWAY
746284,0,7,HOME
746286,0,4,HOME
744988,2,2,TIE
744984,1,2,HOME
746767,10,0,AWAY
746765,2,2,TIE
745876,1,2,HOME
746757,3,0,AWAY
745294,1,4,HOME
745295,1,3,HOME
746756,9,3,AWAY
746755,1,1,TIE
746144,1,2,HOME
746146,1,6,HOME
746711,0,4,HOME
746140,4,0,AWAY
745494,3,8,HOME
745737,0,0,TIE
746137,3,1,AWAY
746542,2,7,HOME
746128,6,4,AWAY
746126,5,3,AWAY
746449,3,1,AWAY
746113,4,9,HOME
746106,0,1,HOME
747156,5,5,TIE
747155,3,1,AWAY
746104,0,0,TIE
746496,0,1,HOME
746654,0,4,HOME
746655,5,4,AWAY
746809,0,1,HOME
745588,2,6,HOME
745918,2,0,AWAY
746806,2,4,HOME
746800,2,4,HOME
745747,1,3,HOME
744933,0,9,HOME
745245,2,1,AWAY
747187,4,2,AWAY
746776,0,1,HOME
746623,1,3,HOME
746046,3,0,AWAY
746039,2,1,AWAY
745543,4,3,AWAY
747168,0,2,HOME
745548,3,0,AWAY
746018,3,5,HOME
747051,1,8,HOME
746317,1,3,HOME
744949,9,1,AWAY
744946,4,0,AWAY
744917,1,2,HOME
744920,3,2,AWAY
746621,5,6,HOME
744919,2,8,HOME
744922,1,3,HOME
745237,0,2,HOME
744908,3,5,HOME
744902,0,6,HOME
747005,1,6,HOME
745714,1,6,HOME
745718,2,0,AWAY
744901,0,0,TIE
744903,2,3,HOME
744896,1,10,HOME
744893,7,6,AWAY
745862,0,2,HOME
745859,11,0,AWAY
745861,1,0,AWAY
744959,0,0,TIE
744962,2,0,AWAY
744878,2,1,AWAY
745273,4,0,AWAY
745928,3,1,AWAY
746631,1,3,HOME
746625,0,6,HOME
746622,2,5,HOME
746614,2,3,HOME
746602,4,2,AWAY
745871,3,5,HOME
745707,3,3,TIE
746628,3,2,AWAY
744947,0,3,HOME
746151,1,1,TIE
746150,4,0,AWAY
746141,0,3,HOME
745495,10,4,AWAY
746136,3,0,AWAY
746777,4,0,AWAY
745557,1,9,HOME
747158,6,5,AWAY
747157,1,9,HOME
746494,6,2,AWAY
744809,2,5,HOME
744795,1,0,AWAY
747222,1,5,HOME
745265,1,2,HOME
746718,2,0,AWAY
747042,3,1,AWAY
747191,1,6,HOME
747184,8,1,AWAY
747218,5,1,AWAY
745595,1,2,HOME
745510,0,0,TIE
746774,2,1,AWAY
746769,4,3,AWAY
747174,3,1,AWAY
745471,5,3,AWAY
744978,3,0,AWAY
745465,0,6,HOME
745459,0,2,HOME
745446,1,6,HOME
745447,7,0,AWAY
745448,3,1,AWAY
745449,2,4,HOME
746661,0,8,HOME
746657,2,0,AWAY
745692,0,2,HOME
745686,4,4,TIE
744957,0,5,HOME
744951,1,3,HOME
745584,1,1,TIE
746788,3,0,AWAY
744921,1,3,HOME
744911,3,0,AWAY
744895,7,1,AWAY
744961,7,7,TIE
745607,5,1,AWAY
747059,2,0,AWAY
747048,2,0,AWAY
746719,4,0,AWAY
747038,2,1,AWAY
745741,0,2,HOME
745246,0,0,TIE
745247,2,3,HOME
746051,2,6,HOME
745076,2,2,TIE
745243,3,2,AWAY
745240,1,0,AWAY
745235,2,0,AWAY
746510,2,6,HOME
744803,1,2,HOME
746014,6,0,AWAY
746011,7,3,AWAY
745910,1,9,HOME
745746,0,3,HOME
745241,1,4,HOME
745511,0,0,TIE
745504,3,1,AWAY
746554,2,1,AWAY
746555,1,2,HOME
745335,4,6,HOME
745339,3,6,HOME
745336,1,3,HOME
746556,2,3,HOME
747160,3,2,AWAY
745702,0,2,HOME
746513,2,2,TIE
746512,2,3,HOME
746514,8,6,AWAY
746511,3,2,AWAY
746505,5,0,AWAY
746428,0,5,HOME
746427,1,2,HOME
746502,2,1,AWAY
746503,1,3,HOME
746500,6,2,AWAY
746094,2,3,HOME
746499,8,2,AWAY
746255,3,0,AWAY
745596,2,1,AWAY
745505,8,9,HOME
745497,0,1,HOME
745496,0,2,HOME
745490,1,4,HOME
745489,0,0,TIE
745478,0,0,TIE
745452,3,10,HOME
746592,0,3,HOME
746834,2,0,AWAY
746660,0,6,HOME
745685,4,1,AWAY
745277,2,5,HOME
744952,0,4,HOME
746572,6,2,AWAY
746566,4,7,HOME
746779,2,1,AWAY
746533,2,1,AWAY
746689,4,1,AWAY
746069,0,1,HOME
746291,1,0,AWAY
746045,2,1,AWAY
746685,3,7,HOME
746686,2,0,AWAY
746037,6,0,AWAY
747164,1,4,HOME
747165,3,1,AWAY
745049,1,4,HOME
746029,2,1,AWAY
746028,3,6,HOME
747152,0,4,HOME
745274,0,4,HOME
746873,5,3,AWAY
746857,2,8,HOME
746678,6,3,AWAY
746837,4,2,AWAY
745527,0,5,HOME
745283,4,2,AWAY
746981,3,1,AWAY
746997,0,0,TIE
746909,2,4,HOME
745061,4,2,AWAY
746030,3,3,TIE
746327,0,2,HOME
746328,1,1,TIE
746330,3,2,AWAY
746813,2,0,AWAY
745592,0,7,HOME
745917,3,1,AWAY
745919,3,6,HOME
746804,2,2,TIE
746802,0,3,HOME
745744,1,6,HOME
745745,2,7,HOME
744935,2,4,HOME
746792,5,2,AWAY
746460,1,2,HOME
746764,6,3,AWAY
746754,5,3,AWAY
746748,1,0,AWAY
746417,0,2,HOME
745603,2,0,AWAY
745268,2,5,HOME
745270,1,2,HOME
746727,0,0,TIE
746724,4,0,AWAY
745020,3,0,AWAY
746721,0,0,TIE
745345,3,5,HOME
746148,2,3,HOME
746710,1,2,HOME
746706,3,0,AWAY
746550,4,0,AWAY
745488,2,0,AWAY
746697,8,3,AWAY
745726,5,2,AWAY
746693,4,1,AWAY
746694,0,2,HOME
746690,4,7,HOME
746674,1,0,AWAY
746675,13,0,AWAY
746671,0,1,HOME
746672,2,0,AWAY
745858,10,1,AWAY
746583,0,2,HOME
746948,4,6,HOME
746946,2,5,HOME
746945,1,4,HOME
746524,6,0,AWAY
744956,0,4,HOME
746320,1,2,HOME
744942,2,0,AWAY
745586,0,8,HOME
744927,2,2,TIE
745233,1,4,HOME
747177,1,5,HOME
747176,7,7,TIE
744906,5,4,AWAY
747039,6,3,AWAY
745719,7,5,AWAY
745764,0,0,TIE
745907,3,0,AWAY
745697,1,0,AWAY
745925,1,2,HOME
746161,0,1,HOME
745343,2,3,HOME
745341,0,2,HOME
746145,3,1,AWAY
746138,1,4,HOME
745735,3,2,AWAY
745736,2,2,TIE
746134,3,3,TIE
746108,5,6,HOME
746105,3,2,AWAY
746098,0,2,HOME
746096,4,3,AWAY
746092,4,1,AWAY
745019,0,0,TIE
746589,3,2,AWAY
746582,2,1,AWAY
746581,1,4,HOME
745766,2,8,HOME
745765,2,5,HOME
744950,1,0,AWAY
744954,7,2,AWAY
744953,1,5,HOME
744944,1,3,HOME
744948,1,2,HOME
745430,5,1,AWAY
746321,2,3,HOME
744940,2,1,AWAY
744943,8,6,AWAY
744941,0,0,TIE
744936,3,0,AWAY
746475,0,6,HOME
744932,5,0,AWAY
744931,7,0,AWAY
745652,6,0,AWAY
745659,7,6,AWAY
747223,1,3,HOME
746568,0,0,TIE
745310,0,4,HOME
746425,4,7,HOME
746495,6,5,AWAY
746988,4,2,AWAY
746530,4,0,AWAY
746688,1,4,HOME
745585,0,5,HOME
745264,0,7,HOME
745593,0,2,HOME
746570,7,0,AWAY
746557,2,5,HOME
746529,0,3,HOME
745703,7,2,AWAY
745706,3,4,HOME
746332,0,10,HOME
746318,1,1,TIE
746311,7,2,AWAY
746314,0,2,HOME
745256,0,4,HOME
746308,2,3,HOME
746300,3,5,HOME
746299,0,2,HOME
745000,0,3,HOME
746281,5,1,AWAY
745867,2,8,HOME
746271,2,1,AWAY
746257,0,4,HOME
746259,2,0,AWAY
745694,3,0,AWAY
746260,4,6,HOME
744802,0,0,TIE
745668,15,2,AWAY
745255,1,7,HOME
745609,0,3,HOME
745874,2,6,HOME
745860,4,2,AWAY
745248,0,0,TIE
745242,0,2,HOME
745601,0,1,HOME
746723,4,0,AWAY
745333,4,0,AWAY
747023,2,8,HOME
746458,4,1,AWAY
746454,0,4,HOME
745881,2,3,HOME
745877,1,1,TIE
745547,7,2,AWAY
744799,0,0,TIE
745269,0,2,HOME
745906,1,4,HOME
745257,0,1,HOME
747035,1,5,HOME
745743,0,4,HOME
746929,4,2,AWAY
745524,2,1,AWAY
747011,4,0,AWAY
746423,0,1,HOME
746595,1,2,HOME
745149,1,8,HOME
745708,1,1,TIE
746789,0,0,TIE
745042,4,2,AWAY
746656,1,0,AWAY
745705,0,5,HOME
746587,2,1,AWAY
746578,4,3,AWAY
746033,7,2,AWAY
746027,5,2,AWAY
746021,1,0,AWAY
744800,1,2,HOME
746438,2,0,AWAY
746431,0,0,TIE
746422,1,0,AWAY
746261,1,1,TIE
746696,3,7,HOME
745451,3,6,HOME
746265,2,1,AWAY
746171,2,7,HOME
746606,6,5,AWAY
746984,0,5,HOME
747175,1,2,HOME
744887,3,2,AWAY
745901,2,1,AWAY
745900,6,1,AWAY
745739,0,3,HOME
745740,0,8,HOME
746579,2,1,AWAY
745847,2,0,AWAY
745062,3,0,AWAY
745057,1,0,AWAY
744916,7,1,AWAY
747046,0,1,HOME
745750,3,5,HOME
745909,5,1,AWAY
745908,3,0,AWAY
747009,2,3,HOME
745698,3,3,TIE
746249,4,1,AWAY
746173,4,2,AWAY
746174,1,0,AWAY
746811,5,0,AWAY
746205,2,5,HOME
745916,0,6,HOME
746785,2,4,HOME
747036,0,2,HOME
747017,0,2,HOME
744994,5,2,AWAY
745276,0,0,TIE
746254,4,1,AWAY
746133,2,2,TIE
746280,3,9,HOME
746279,3,4,HOME
745026,4,0,AWAY
745027,4,2,AWAY
745330,3,3,TIE
746424,1,2,HOME
746944,3,8,HOME
745912,0,1,HOME
745869,2,1,AWAY
744974,4,2,AWAY
745711,0,5,HOME
746441,2,0,AWAY
744918,5,1,AWAY
747034,0,7,HOME
746316,2,0,AWAY
747057,4,1,AWAY
746607,2,5,HOME
746442,3,1,AWAY
822971,5,0,AWAY
823460,2,2,TIE
824754,4,2,AWAY
822728,4,0,AWAY
823541,5,4,AWAY
824511,3,1,AWAY
824918,2,3,HOME
823700,3,6,HOME
823782,0,3,HOME
823052,2,2,TIE
824675,2,1,AWAY
824189,2,4,HOME
824026,8,2,AWAY
825079,4,2,AWAY
823129,2,7,HOME
822727,1,1,TIE
822973,6,2,AWAY
823701,4,0,AWAY
